Surgical Procedures Surgeon fee,,,,,,,
Department,Surgery Id,Service Name,Economy,"Double
","Single/
ICU","Classic 
Deluxe",Suite
Obs & Gynae,OBG89,Laparoscopic Removal Of Bilateral Endometrioma,18400,22100,26500,31800,31800
Obs & Gynae,OBG90,Laparoscopic Removal Of Bilateral Endometrioma With Mild Adhesiolysis,21600,25900,31100,37300,37300
Obs & Gynae,OBG91,Laparoscopic Removal Of Unilateral Endometrioma,15100,18100,21700,26100,26100
Obs & Gynae,OBG92,Laparoscopic Removal Of Unilateral Endometrioma With Mild Adhesiolysis,16200,19400,23300,28000,28000
Obs & Gynae,OBG93,Laparoscopic Salpingostomy (Salpingoneostomy),16200,19400,23300,28000,28000
Obs & Gynae,OBG94,"Laparoscopic,Supracervical Hysterectomy, For Uterus 250-500 G",25800,31000,37200,44600,44600
Obs & Gynae,OBG95,"Laparoscopy Fulguration Or Excision Of Lesions Of The Ovary, Pelvic Viscera, Or Peritoneal Surface",14000,16800,20200,24200,24200
Obs & Gynae,OBG96,"Laparoscopy With Lysis Of Adhesions (Salpingolysis, Ovariolysis) (Separate Procedure)",14000,16800,20200,24200,24200
Obs & Gynae,OBG97,Laparoscopy With Removal Of Adnexal Structures (Partial / Total Oophorectomy &/Or Salpingectomy),14000,16800,20200,24200,24200
Obs & Gynae,OBG98,Caesarian Delivery Only,15000,18000,21600,25900,25900
Obs & Gynae,OBG99,"Laparoscopy, Surgical, Colpopexy (Suspension Of Vaginal Apex)",21600,25900,31100,37300,37300
Obs & Gynae,OBG100,"Laparoscopy, Surgical; With Fimbrioplasty",14000,16800,20200,24200,24200
Obs & Gynae,OBG101,"Laparoscopy, Surgical; With Fulguration Of Oviducts (With Or Without Transection)",8800,10600,12700,15200,15200
Obs & Gynae,OBG102,"Laparoscopy, Surgical; With Occlusion Of Oviducts By Device (Eg, B&, Clip, Or Falope Ring)",8800,10600,12700,15200,15200
Obs & Gynae,OBG103,"Laparoscopy, Surgical; With Salpingostomy (Salpingoneostomy)",16200,19400,23300,28000,28000
Obs & Gynae,OBG104,Laparotomy (Open & Close),16200,19400,23300,28000,28000
Obs & Gynae,OBG105,Laparotomy with Adhesiolysis MILD,14000,16800,20200,24200,24200
Obs & Gynae,OBG106,Laparotomy with Adhesiolysis MODERATE,16200,19400,23300,28000,28000
Obs & Gynae,OBG107,Laparotomy with Adhesiolysis SEVERE,20000,24000,28800,34600,34600
Obs & Gynae,OBG108,Laproscopic Isthmocele repair,20000,24000,28800,34600,24800
Obs & Gynae,OBG109,"Cautery Of Cervix; Cryocautery, Initial Or Repeat",3200,3800,4600,5500,5500
Obs & Gynae,OBG110,Laproscopic Ovarian  Drilling,12600,15100,18100,21800,21800
Obs & Gynae,OBG111,Laproscopic Removal Of Lost IUCD,14000,16800,20200,24200,24200
Obs & Gynae,OBG112,Laproscopic Targeted  Biopsy,12600,15100,18100,21800,21800
Obs & Gynae,OBG113,"Lavh , For Uterus >500 G",33100,39700,47700,57200,57200
Obs & Gynae,OBG114,"Lavh , For Uterus 250 G Or Less",25800,31000,37200,44600,44600
Obs & Gynae,OBG115,"Lavh , For Uterus 250-500 G",29500,35400,42500,51000,51000
Obs & Gynae,OBG116,"Lavh, For Uterus >500 G  /+/- Bso Or Moderate Adhesiolysis / Removal To Mass",40400,48500,58200,69800,69800
Obs & Gynae,OBG117,"Lavh, For Uterus >500 G ; +/- Bso / Mild Adhesiolysis",36800,44200,53000,63600,63600
Obs & Gynae,OBG118,"Lavh, For Uterus >500 G +/- Bso  Severe Adhesiolysis",44100,52900,63500,76200,76200
Obs & Gynae,OBG119,"Lavh, For Uterus 250 G Or Less; /+/- Bso Or Moderate Adhesiolysis / Removal To Mass",33100,39700,47700,57200,57200
Obs & Gynae,OBG120,Cautery Of Cervix; Electro Or Thermal,8000,9600,11500,13800,13800
Obs & Gynae,OBG121,"Lavh, For Uterus 250 G Or Less; +/- Bso / Mild Adhesiolysis",29500,35400,42500,51000,51000
Obs & Gynae,OBG122,"Lavh, For Uterus 250-500 G  /+/- Bso Or Moderate Adhesiolysis / Removal To Mass",36800,44200,53000,63600,63600
Obs & Gynae,OBG123,"Lavh, For Uterus 250-500 G ; +/- Bso / Mild Adhesiolysis",33100,39700,47700,57200,57200
Obs & Gynae,OBG124,"Lavh, For Uterus 250-500 G +/- Bso  Severe Adhesiolysis",40400,48500,58200,69800,69800
Obs & Gynae,OBG125,"Ligation Or Transection Of Fallopian Tube(S), Abdominal/ Vaginal Approach, Unilateral Or Bilateral",7400,8900,10700,12800,12800
Obs & Gynae,OBG126,"Ligation Or Transection Of Fallopian Tube(S), Laproscopic, Unilateral Or Bilateral",8400,9900,11700,13800,12800
Obs & Gynae,OBG127,Ligation/Transection Fallopian Tube(S) At Cesarean Or Intra-Abdominal Surgery,6000,7200,8600,10400,10400
Obs & Gynae,OBG128,LSCS ( HIGH RISK ),17600,19200,20800,22400,22400
Obs & Gynae,OBG129,"Lysis Of Adhesions (Salpingolysis, Ovariolysis)",14000,16800,20200,24200,24200
Obs & Gynae,OBG130,Manual Removal of Placenta (Under GA),6000,7200,8600,10400,10400
Obs & Gynae,OBG131,Cautery Of Cervix; Laser Ablation,6000,7200,8600,10400,10400
Obs & Gynae,OBG132,Marsupialization Of BartholinS Gl& Cyst,14400,17300,20700,24900,24900
Obs & Gynae,OBG133,Mesh Insertion For Repair Pelvic Floor Defect (List An /Post Separately In Addition To Code For Prim,6000,7200,8600,10400,10400
Obs & Gynae,OBG134,Mid trimester abortion with or without D & C,7400,8900,10700,12800,12800
Obs & Gynae,OBG135,"MTP + Lap ligation 
",7400,8900,10700,12800,12800
Obs & Gynae,OBG136,"MTP 2nd Trimester 
",4000,4500,5000,5500,5500
Obs & Gynae,OBG137,"MTP Ist Trimester 
",2700,3200,3900,4700,4700
Obs & Gynae,OBG138,MTP-High Risk,6000,7200,8600,10400,10400
Obs & Gynae,OBG139,Ndvh (Non Descent Vaginal Hyst. 250-500Gm With Moderate Adhesiolysis,40400,48500,58200,69800,69800
Obs & Gynae,OBG140,Ndvh (Non Descent Vaginal Hyst.< Than 250 Gm With Moderate Adhesiolysis +/- Bso,36800,44200,53000,63600,63600
Obs & Gynae,OBG141,Ndvh (Non Descent Vaginal Hyst.< Than 250 Gm With Severe Adhesiolysis +/- Bso,40400,48500,58200,69800,69800
Obs & Gynae,OBG142,"Cerclage of Cervix, During Pregnancy;  laparoscopic",14000,16800,20200,24200,24200
Obs & Gynae,OBG143,Ndvh (Non Descent Vaginal Hyst<Than 250 Gm With Cystectomy/Salpingo Oophorectomy/Mild Adhesi,33100,39700,47700,57200,57200
Obs & Gynae,OBG144,Ndvh (Non Descent Vaginal Hysterectomy Less Than 250 Gm,29500,35400,42500,51000,51000
Obs & Gynae,OBG145,Ndvh (Non Descent Vaginal Hysterectomy More Than 500 Gms,36800,44200,53000,63600,63600
Obs & Gynae,OBG146,Ndvh 250-500Gm,33100,39700,47700,57200,57200
Obs & Gynae,OBG147,NDVH 250-500Gm Previous 1Cs/Abdominal Procedure/Nulliparous Removal Of Ovarian Mass,36800,44200,53000,63600,63600
Obs & Gynae,OBG148,"Occlusion Of Fallopian Tube(S) By Device (Eg, B&, Clip, Falope Ring) Vaginal Or Suprapubic Approach",7400,8900,10700,12800,12800
Obs & Gynae,OBG149,"Oophorectomy, Partial Or Total, Unilateral Or Bilateral",12600,15100,18100,21800,21800
Obs & Gynae,OBG150,"Oophorectomy, Partial/Total, Unilat/Bilat For Malignancy P-Aortic & Pelvic L N Biopsies, Periton Was",33100,39700,47700,57200,57200
Obs & Gynae,OBG151,"Ovarian Cystectomy, Unilateral Or Bilateral",11200,13400,16100,19400,19400
Obs & Gynae,OBG152,"Paravaginal Defect Repair (Including Cystocele, Stress Urinary Incontinence, &/or Incomplete Vaginal",16200,19400,23300,28000,28000
Obs & Gynae,OBG153,"Cerclage Of Cervix, During Pregnancy; Abdominal",11200,13400,16100,19400,19400
Obs & Gynae,OBG154,Partial Hymenectomy Or Revision Of Hymenal Ring,19800,23800,28600,34300,34300
Obs & Gynae,OBG155,Pelvic Examination Under Anesthesia,1800,2200,2600,3100,3100
Obs & Gynae,OBG156,"Pereyra Procedure, Including Anterior Colporrhaphy",8800,10600,12700,15200,15200
Obs & Gynae,OBG157,Perineal Body Reconstruction,11200,13400,16100,19400,19400
Obs & Gynae,OBG158,"Perineoplasty, Repair Of Perineum, Nonobstetrical (Separate Procedure)",6000,7200,8600,10400,10400
Obs & Gynae,OBG159,"Plastic Operation On Urethral Sphincter, Vaginal Approach (Eg, Kelly Urethral Plication)",6000,7200,8600,10400,10400
Obs & Gynae,OBG160,Plastic Repair Of Introitus,12800,15400,18400,22100,22100
Obs & Gynae,OBG161,"Posterior Colporrhaphy, Repair Of Rectocele With Or Without Perineorrhaphy",8800,10600,12700,15200,15200
Obs & Gynae,OBG162,"Radical Abdo Hyst, Bilat Total Pelvic Lymphadenectomy & Para-Aortic L N Sampling (Biopsy)+/-Bso",40400,48500,58200,69800,69800
Obs & Gynae,OBG163,Removal Of Cerclage Suture Under Anesthesia (Other Than Local),1200,1400,1700,2100,2100
Obs & Gynae,OBG164,"Cerclage Of Cervix, During Pregnancy; Vaginal",7400,8900,10700,12800,12800
Obs & Gynae,OBG165,Removal Of Impacted Vaginal Foreign Body (Separate Procedure) Under Anesthesia,6000,7200,8600,10400,10400
Obs & Gynae,OBG166,Removal Of Intrauterine Device (Iud),800,1000,1200,1400,1400
Obs & Gynae,OBG167,"Removal Or Revision Of Sling For Stress Incontinence (Eg, Fascia Or Synthetic)",16200,19400,23300,28000,28000
Obs & Gynae,OBG168,Repair Of 3Rd -4Th Degree Perineal Tear,8800,10600,12700,15200,15200
Obs & Gynae,OBG169,"Repair Of Enterocele, Abdominal Approach (Separate Procedure)",18400,22100,26500,31800,31800
Obs & Gynae,OBG170,"Repair Of Enterocele, Vaginal Approach (Separate Procedure)",8800,10600,12700,15200,15200
Obs & Gynae,OBG171,Resect Ovarian/ Tubal/ Primary Peritoneal Malig BSO & Omentec,51300,61600,73900,88600,88600
Obs & Gynae,OBG172,Resuturing of Abdominal Wound superficial,24900,29800,35800,43000,43000
Obs & Gynae,OBG173,Resuturing of burst Abdominal Wound,14000,16800,20200,24200,24200
Obs & Gynae,OBG174,"Salpingectomy, Complete Or Partial, Unilateral Or Bilateral (Separate Procedure)",12600,15100,18100,21800,21800
Obs & Gynae,OBG175,"Cerclage Of Uterine Cervix, Nonobstetrical",6000,7200,8600,10400,10400
Obs & Gynae,OBG176,"Salpingo-Oophorectomy, Complete Or Partial, Unilateral Or Bilateral (Separate Procedure)",12600,15100,18100,21800,21800
Obs & Gynae,OBG177,Salpingostomy (Salpingoneostomy),14000,16800,20200,24200,24200
Obs & Gynae,OBG178,"Single Pregnancy, Amniocentesis, Therapeutic",6000,7200,8600,10400,10400
Obs & Gynae,OBG179,"Single Pregnancy, Amniocentesis, Therapeutic High Risk",7400,8900,10700,12800,12800
Obs & Gynae,OBG180,"Subtotal / Total Hyst , After Cesarean (List Separately In Addition To Code For Primary Procedure)",29500,35400,42500,51000,51000
Obs & Gynae,OBG181,Suction & Evacuation -High Risk,6000,7200,8600,10400,10400
Obs & Gynae,OBG182,"Supracervical Abdominal Hysterectomy (Subtotal),  250-500 Gms",16200,19400,23300,28000,28000
Obs & Gynae,OBG183,Supracervical Abdominal Hysterectomy <250 Gms (Subtotal),15100,18100,21700,26100,26100
Obs & Gynae,OBG184,"Supracervical Abdominal Hysterectomy(Subtotal),>500 Gms",18400,22100,26500,31800,31800
Obs & Gynae,OBG185,Surgical Treatment Of Ectopic Pregnancy; Abdominal Pregnancy,16200,19400,23300,28000,28000
Obs & Gynae,OBG186,Cervical Biopsy LA/GA,3630,4200,4500,5000,5500
Obs & Gynae,OBG187,"Surgical Treatment Of Ectopic Pregnancy; Interstitial, Uterine Pregnancy Requiring Total Hyst,",20000,24000,28800,34600,34600
Obs & Gynae,OBG188,Total / near total resection Recurrent Ovar/ Tubal/ Prim. Periton/ Uter Malign (Intra-Abd/ Retroperi,62300,74800,89700,107700,107700
Obs & Gynae,OBG189,"Total Abdo Hyst. total Partial Vaginectomy, Para-Aortic & Pelvic L N Sampling, +/- Removal of",58700,70400,84500,101400,101400
Obs & Gynae,OBG190,"Total Abdominal Hyst +/- Removal Of Tube(S)/ Ovary(S); With Colpo-Urethrocystopexy (Eg, Burch)",29500,35400,42500,51000,51000
Obs & Gynae,OBG191,Total Abdominal Hysterectomy uterus  250-500 gms,20000,24000,28800,34600,34600
Obs & Gynae,OBG192,Total Abdominal Hysterectomy uterus < 250gms,18400,22100,26500,31800,31800
Obs & Gynae,OBG193,Total Abdominal Hysterectomy uterus > 500 gms,21600,25900,31100,37300,37300
Obs & Gynae,OBG194,"Total Abdominal Hysterectomy, + BSO",20000,24000,28800,34600,34600
Obs & Gynae,OBG195,Total Lap. Hyst.  With Extensive Dense Adhesions Involving Bowel & Bladder Muscle / Mucosa,44100,52900,63500,76200,76200
Obs & Gynae,OBG196,Total Lap.c Hyst.With Extensive Dense Adhesions Involving Bowel & Bladder Muscle/Mucosa,44100,52900,63500,76200,76200
Obs & Gynae,OBG197,"Cervical Dilatation 
",1800,2200,2600,3100,3100
Obs & Gynae,OBG198,Total Lap.Hyst.With > 500 Gms/With Mod Adhesions/Involving Bowel & Bladder Serosa R,40400,48500,58200,69800,69800
Obs & Gynae,OBG199,"Total Lapradical Hyst(Tlh) <250Gms, Bilat Pelviic L Ectomy & P-Aortic L N Sampling +/- Bso",58700,70400,84500,101400,101400
Obs & Gynae,OBG200,Total Laproscopic Hyst. With 250 -500Gms/ Or Mild Adhesions / +Bso,36800,44200,53000,63600,63600
Obs & Gynae,OBG201,Total Laproscopic Hysterectomy With Less Than 250 Gms,33100,39700,47700,57200,57200
Obs & Gynae,OBG202,"Transperineal Closure Rectovaginal Fistula; Perineal Body Reconstruction,+/- Levator Plication",16200,19400,23300,28000,28000
Obs & Gynae,OBG203,"Treatment Of Missed Abortion, Completed Surgically; First Trimester",16000,19200,23000,27700,27700
Obs & Gynae,OBG204,"Treatment Of Missed Abortion, Completed Surgically; Second Trimester",7400,8900,10700,12800,12800
Obs & Gynae,OBG205,Triplet Delivery Caesarean Section,21600,25900,31100,37300,37300
Obs & Gynae,OBG206,Tubotubal Anastomosis,18400,22100,26500,31800,31800
Obs & Gynae,OBG207,Uterine Evacuation & Curettage For Hydatidiform Mole size <12,6000,7200,8600,10400,10400
Obs & Gynae,OBG208,Cervical Polypectomy,8000,9600,11500,13800,13800
Obs & Gynae,OBG209,"Vag. Hyst, >500 G; With Colpo-Urethrocystopexy Type, Pereyra Type) +/- Endoscopic Control/ Severe Ad",44100,52900,63500,76200,76200
Obs & Gynae,OBG210,"Vag. Hyst, For descebded Uterus >500 G; Without Removal of Tube(S) &/Or Ovary(S),+Repair Of Enteroce",36800,44200,53000,63600,63600
Obs & Gynae,OBG211,"Vag. Hyst, For Uterus >500 G; +Removal Of Tube(S) &/Or Ovary(S),+ Repair Of Enterocele / Moderate Ad",40400,48500,58200,69800,69800
Obs & Gynae,OBG212,"Vag. Hyst,Uterus 250 G Or Less; Removal Of Tube(S), &/Or Ovary(S),+ Repair Of Enterocele / Moderate",21600,25900,31100,37300,37300
Obs & Gynae,OBG213,"Vag. Myom, of Uterus, 1 To 4 Myoma/ Total Weight of = 250-500 G +/- Removal of Surface Myomas",20000,24000,28800,34600,34600
Obs & Gynae,OBG214,"Vaginal Hyst, For descended Uterus < 250 G;+ A/P repair",29500,35400,42500,51000,51000
Obs & Gynae,OBG215,"Vaginal Hyst, For Descended Uterus 250-500 G; With Removal Of Tube(S) &/Or Ovary(S)/Mild Adh.",33100,39700,47700,57200,57200
Obs & Gynae,OBG216,"Vaginal Hyst, For Descended Uterus 250-500 G; With Removal Of Tube(S) &/Or Ovary(S)/Severe Adh.",40400,48500,58200,69800,69800
Obs & Gynae,OBG217,"Vaginal Hyst, For Uterus 250 G Or Less With Anterior / Posterior Repair",18400,22100,26500,31800,31800
Obs & Gynae,OBG218,"Vaginal Hyst, For Uterus Greater Than 250 G; With Repair Of Enterocele",29500,35400,42500,51000,51000
Obs & Gynae,OBG219,"Cervical Polypectomy/Fractional Curettage 
",2200,2600,3200,3800,3800
Obs & Gynae,OBG220,"Vaginal Hyst, With Total Or Partial Vaginectomy; With Repair Of Enterocele",21600,25900,31100,37300,37300
Obs & Gynae,OBG221,"Vaginal Hyst,Uterus 250 G Or Less; Colpo-Urethrocystopexy (Marshall-M-K / Pereyra) +/- Endos",25800,31000,37200,44600,44600
Obs & Gynae,OBG222,"Vaginal Hysterectomy, For descebded Uterus >500 G; Without Removal Of Tube(S) &/Or Ovary(S), With Re",7400,8900,10700,12800,12800
Obs & Gynae,OBG223,"Vaginal Hysterectomy, For Uterus 250 G",29500,35400,42500,51000,51000
Obs & Gynae,OBG224,"Vaginal Hysterectomy, For Uterus 250 G Or Less;With Repair Of Enterocele",20000,24000,28800,34600,34600
Obs & Gynae,OBG225,"Vaginectomy, Partial Removal Of Vaginal Wall",7400,8900,10700,12800,12800
Obs & Gynae,OBG226,Vaginoplasty For Intersex State,21600,25900,31100,37300,37300
Obs & Gynae,OBG227,VBAC(Vaginal Birth after previous caesarean surgery),29500,35400,42500,51000,51000
Obs & Gynae,OBG228,"Vulvectomy Simple, Partial",11200,13400,16100,19400,19400
Obs & Gynae,OBG229,"Vulvectomy, Radical, Complete",20000,24000,28800,34600,34600
Obs & Gynae,OBG230,Cervical Stitch Removal,2700,3200,3900,4700,4700
Obs & Gynae,OBG231,Cesarean Hysterectomy,19148,21275,23403,24466,25530
Obs & Gynae,OBG232,"Chromotubation Of Oviduct, Including Materials",1800,2200,2600,3100,3100
Obs & Gynae,OBG233,Closure Of Rectovaginal Fistula; Abdominal Approach,16200,19400,23300,28000,28000
Obs & Gynae,OBG234,Closure Of Urethrovaginal Fistula,14000,16800,20200,24200,24200
Obs & Gynae,OBG235,"Colpoperineorrhaphy, Suture Of Injury Of Vagina &/Or Perineum (Nonobstetrical)",7400,8900,10700,12800,12800
Obs & Gynae,OBG236,"Colpopexy, Abdominal Approach",20000,24000,28800,34600,34600
Obs & Gynae,OBG237,"Colpopexy, Vaginal; Extra-Peritoneal Approach (Sacrospinous, Iliococcygeus)",11200,13400,16100,19400,19400
Obs & Gynae,OBG238,"Colpopexy, Vaginal; Intra-Peritoneal Approach (Uterosacral, Levator Myorrhaphy)",14000,16800,20200,24200,24200
Obs & Gynae,OBG239,"Colporrhaphy, Suture Of Injury Of Vagina (Nonobstetrical)",6000,7200,8600,10400,10400
Obs & Gynae,OBG240,Colposcopy +Hysteroscopy+Leep+Eb,16200,19400,23300,28000,28000
Obs & Gynae,OBG241,Colposcopy Of The Cervix Including Upper/Adjacent Vagina,2800,3400,4000,4800,4800
Obs & Gynae,OBG242,Colposcopy Of The Cervix Including Upper/Adjacent Vagina; With Biopsy(S) Of The Cervix,6000,7200,8600,10400,10400
Obs & Gynae,OBG243,"Colposcopy Of The Cervix Including Upper/Adjacent Vagina; With Biopsy(S) Of The Cervix & Endo, Cure,",8800,10600,12700,15200,15200
Obs & Gynae,OBG244,Colposcopy Of The Cervix Including Upper/Adjacent Vagina; With Endocervical Curettage,6000,7200,8600,10400,10400
Obs & Gynae,OBG245,Colposcopy Of The Cervix Including Upper/Adjacent Vagina; With Loop Electrode Biopsy(S) Of The Cervi,6000,7200,8600,10400,10400
Obs & Gynae,OBG246,Colposcopy Of The Cervix Including Upper/Adjacent Vagina; With Loop Electrode Conization Of The Cerv,8800,10600,12700,15200,15200
Obs & Gynae,OBG247,"Colposcopy Of The Entire Vagina, With Cervix If Present",6000,7200,8600,10400,10400
Obs & Gynae,OBG248,"Colposcopy Of The Entire Vagina, With Cervix If Present; With Biopsy(S) Of",8800,10600,12700,15200,15200
Obs & Gynae,OBG249,"Colposcopy Of The Entire Vagina, With Cervix If Present; With Biopsy(S) Of Vagina/Cervix",8800,10600,12700,15200,15200
Obs & Gynae,OBG250,Colposcopy Of The Vulva,3600,4300,5200,6200,6200
Obs & Gynae,OBG251,Colpotomy; With Exploration,4000,4800,5800,6900,6900
Obs & Gynae,OBG252,Combined Anteroposterior Colporrhaphy,11200,13400,16100,19400,19400
Obs & Gynae,OBG253,Combined Anteroposterior Colporrhaphy; With Enterocele Repair,12600,15100,18100,21800,21800
Obs & Gynae,OBG254,"Conization Cervix, +/- Fulguration, +/- Dilation & Curettage, +/- Repair; Loop Electrode Excision",8800,10600,12700,15200,15200
